City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,henties bay,-22.116,14.2845,15.740000000000009,89,2,4.34,NA,1670015649
328,kruisfontein,-34.0033,24.7314,17.160000000000025,74,1,10.43,ZA,1670015649
329,siocon,7.7061,122.1353,25.55000000000001,88,83,1.75,PH,1670015650
330,basco,20.4487,121.9702,26.660000000000025,79,17,8.73,PH,1670015651
331,arshan,46.2732,44.22,-7.789999999999964,79,100,8.0,RU,1670015651
332,port augusta,-32.5,137.7667,23.82000000000005,26,0,1.62,AU,1670015652
333,banepa,27.6298,85.5214,9.180000000000007,87,20,1.54,NP,1670015652
334,nanortalik,60.1432,-45.2371,1.7700000000000387,96,100,10.45,GL,1670015653
335,changtu,42.7788,124.0955,-10.629999999999995,46,23,6.19,CN,1670015654
336,altay,47.8667,88.1167,-17.92999999999998,74,84,2.99,CN,1670015655
337,la asuncion,11.0333,-63.8628,26.090000000000032,77,66,6.44,VE,1670015655
338,oltu,40.5498,42.0013,5.490000000000009,90,79,0.97,TR,1670015656
339,college,64.8569,-147.8028,-11.0,81,100,0.0,US,1670015657
340,mount isa,-20.7333,139.5,18.870000000000005,55,3,0.0,AU,1670015657
341,puerto suarez,-18.95,-57.8,31.310000000000002,51,40,4.63,BO,1670015658
342,cabedelo,-6.9811,-34.8339,27.370000000000005,70,25,4.0,BR,1670015658
343,ancud,-41.8697,-73.8203,14.300000000000011,92,87,3.92,CL,1670015659
344,myre,69.1036,15.9492,2.160000000000025,70,67,3.46,NO,1670015660
345,asfi,32.2994,-9.2372,16.810000000000002,80,37,2.37,MA,1670015660
346,mehamn,71.0357,27.8492,-0.029999999999972715,93,0,3.6,NO,1670015661
347,kosh-agach,50.0,88.6667,-26.899999999999977,76,5,1.35,RU,1670015661
348,homer,59.6425,-151.5483,-1.2199999999999704,71,0,3.58,US,1670015662
349,emba,48.8264,58.1442,-13.409999999999968,70,19,7.04,KZ,1670015662
350,asti,44.8979,8.2068,7.850000000000023,74,100,2.08,IT,1670015663
351,general roca,-39.0333,-67.5833,34.23000000000002,10,16,5.65,AR,1670015664
352,adrar,20.5022,-10.0711,21.640000000000043,17,0,3.77,MR,1670015664
353,lompoc,34.6391,-120.4579,17.230000000000018,89,99,1.79,US,1670015665
354,oriximina,-1.7656,-55.8661,26.730000000000018,85,100,0.56,BR,1670015665
355,komsomolskiy,40.4272,71.7189,1.400000000000034,86,75,2.06,UZ,1670015666
356,saint-augustin,51.226,-58.6502,-6.609999999999957,80,10,4.57,CA,1670015593
357,grindavik,63.8424,-22.4338,4.260000000000048,100,40,2.06,IS,1670015667
358,kodiak,57.79,-152.4072,-3.269999999999982,63,0,2.06,US,1670015668
359,butaritari,3.0707,172.7902,27.360000000000014,70,2,7.47,KI,1670015668
360,naze,28.3667,129.4833,17.5,89,100,7.92,JP,1670015669
361,gamba,-2.65,10.0,24.560000000000002,91,100,1.89,GA,1670015669
362,yarmouth,41.7057,-70.2286,6.650000000000034,71,75,3.09,US,1670015670
363,rundu,-17.9333,19.7667,23.08000000000004,26,0,2.61,NA,1670015670
364,kashan,33.9831,51.4364,10.600000000000023,53,1,2.03,IR,1670015671
365,waddan,29.1614,16.139,16.620000000000005,42,98,6.56,LY,1670015671
366,gezing,47.9178,13.1299,1.8600000000000136,99,75,1.54,AT,1670015672
367,rodeo,38.033,-122.2669,12.900000000000034,70,0,3.6,US,1670015673
368,gorno-altaysk,51.9561,85.955,-23.069999999999965,95,13,1.74,RU,1670015673
369,hope,33.6671,-93.5916,13.03000000000003,84,100,3.32,US,1670015437
370,darhan,49.4867,105.9228,-23.329999999999984,93,20,2.8,MN,1670015674
371,windhoek,-22.5594,17.0832,23.390000000000043,41,19,1.38,NA,1670015675
372,kalmar,56.6616,16.3616,1.9600000000000364,81,100,5.66,SE,1670015675
373,tinogboc,12.0074,121.4122,27.680000000000007,80,92,11.14,PH,1670015676
374,petropavlovsk-kamchatskiy,53.0452,158.6483,-15.669999999999959,85,20,3.0,RU,1670015677
375,ostersund,63.1792,14.6357,-1.329999999999984,100,100,3.58,SE,1670015677
376,metro,-5.1131,105.3067,23.400000000000034,90,100,2.19,ID,1670015678
377,talcahuano,-36.7167,-73.1167,19.82000000000005,64,0,7.2,CL,1670015517
378,kysyl-syr,63.8986,122.7617,-26.97999999999999,99,100,1.0,RU,1670015679
379,asahikawa,43.7678,142.3703,-6.279999999999973,90,100,1.52,JP,1670015417
380,rio cuarto,-33.1307,-64.3499,30.370000000000005,21,1,4.87,AR,1670015680
381,leshukonskoye,64.8989,45.7622,-7.269999999999982,96,100,1.99,RU,1670015681
382,taiyuan,37.8694,112.5603,-6.079999999999984,68,0,2.0,CN,1670015682
383,woodward,36.4337,-99.3904,25.57000000000005,24,75,12.35,US,1670015682
384,iki-burul,45.8208,44.6472,-2.7099999999999795,72,100,8.16,RU,1670015683
385,pitanga,-24.7572,-51.7614,22.439999999999998,89,45,0.36,BR,1670015683
386,dunedin,-45.8742,170.5036,11.560000000000002,65,99,2.24,NZ,1670015451
387,diego de almagro,-26.3667,-70.05,24.160000000000025,15,0,5.98,CL,1670015684
388,valparaiso,-33.0393,-71.6273,19.129999999999995,86,0,5.14,CL,1670015526
389,kaliua,-5.0606,31.7936,17.590000000000032,93,13,1.03,TZ,1670015685
390,hasaki,35.7333,140.8333,7.900000000000034,60,99,0.49,JP,1670015686
391,barentu,15.1139,37.5928,21.82000000000005,53,0,2.21,ER,1670015686
392,assiniboia,49.6334,-105.9845,-19.349999999999966,86,100,5.87,CA,1670015687
393,bay city,43.5945,-83.8889,8.0,50,100,7.72,US,1670015669
394,port blair,11.6667,92.75,26.660000000000025,80,79,3.39,IN,1670015688
395,cayenne,4.9333,-52.3333,26.02000000000004,89,75,0.51,GF,1670015688
396,kamenka,51.3223,42.7678,-6.029999999999973,82,66,5.02,RU,1670015689
397,waitara,-38.925,174.25,18.460000000000036,53,1,5.12,NZ,1670015690
398,iranshahr,27.2025,60.6848,15.580000000000041,31,0,0.22,IR,1670015690
399,coquimbo,-29.9533,-71.3436,16.850000000000023,82,75,5.14,CL,1670015691
400,krasnyy chikoy,50.3643,108.7512,-18.659999999999968,87,100,5.5,RU,1670015692
401,arlit,18.7369,7.3853,24.140000000000043,17,75,3.28,NE,1670015692
402,roald,62.5833,6.1333,2.9600000000000364,69,0,5.14,NO,1670015693
403,bozhou,33.8772,115.7703,0.05000000000001137,56,86,0.74,CN,1670015693
404,labuan,5.2767,115.2417,26.810000000000002,81,100,3.1,MY,1670015694
405,athabasca,54.7169,-113.2854,-16.549999999999955,78,22,4.82,CA,1670015694
406,port moresby,-9.4431,147.1797,25.49000000000001,79,97,2.06,PG,1670015695
407,ban nahin,18.2418,104.2122,17.28000000000003,88,11,1.63,LA,1670015696
408,moranbah,-22.0016,148.0466,21.260000000000048,71,70,7.44,AU,1670015696
409,inirida,3.8653,-67.9239,29.310000000000002,64,100,1.26,CO,1670015697
410,bjerkvik,68.5597,17.5189,-2.099999999999966,79,3,3.44,NO,1670015697
411,katsuura,35.1333,140.3,10.82000000000005,69,100,3.04,JP,1670015594
412,touros,-5.1989,-35.4608,26.170000000000016,71,99,5.6,BR,1670015698
413,lock haven,41.137,-77.4469,5.5,52,24,2.8,US,1670015699
414,segezha,63.7415,34.3222,-4.609999999999957,96,100,1.73,RU,1670015699
415,suratgarh,29.3167,73.9,17.58000000000004,24,100,1.83,IN,1670015700
416,sugal,5.6622,125.4617,25.689999999999998,82,100,5.03,PH,1670015700
417,khorixas,-20.3667,14.9667,23.879999999999995,31,41,3.3,NA,1670015701
418,virginia beach,36.8529,-75.978,14.450000000000045,60,40,3.6,US,1670015583
419,davila,18.4726,120.5763,22.99000000000001,82,20,6.52,PH,1670015702
420,sakyla,61.0333,22.3333,-5.2099999999999795,96,81,2.49,FI,1670015702
421,kot kapura,30.5833,74.9,15.78000000000003,31,100,2.0,IN,1670015703
422,ouesso,1.6136,16.0517,21.99000000000001,91,76,0.69,CG,1670015704
423,tiznit,29.5833,-9.5,13.129999999999995,86,60,2.53,MA,1670015705
424,atar,20.5169,-13.0499,20.82000000000005,19,0,3.16,MR,1670015705
425,kushiro,42.975,144.3747,-1.2799999999999727,47,32,2.38,JP,1670015706
426,makhachkala,42.9764,47.5024,6.990000000000009,74,100,6.74,RU,1670015706
427,havre-saint-pierre,50.2334,-63.5986,-4.479999999999961,74,70,6.87,CA,1670015707
428,visnes,59.3556,5.2242,4.560000000000002,60,75,4.12,NO,1670015708
429,ozernovskiy,51.5,156.5167,-3.069999999999993,62,100,9.14,RU,1670015709
430,kushima,31.4583,131.2333,8.470000000000027,82,67,2.34,JP,1670015709
431,shimoda,34.6667,138.95,7.840000000000032,75,100,4.39,JP,1670015631
432,port-cartier,50.0334,-66.8654,-7.949999999999989,83,100,2.6,CA,1670015710
433,wawa,9.9022,4.4192,27.230000000000018,38,70,0.45,NG,1670015711
434,bossangoa,6.4926,17.4552,26.150000000000034,53,100,1.23,CF,1670015712
435,san ciro de acosta,21.6333,-99.8167,24.54000000000002,49,15,2.15,MX,1670015712
436,rawson,-43.3002,-65.1023,28.810000000000002,26,83,9.68,AR,1670015713
437,sao goncalo do amarante,-3.6072,-38.9683,27.29000000000002,69,93,4.73,BR,1670015714
438,oconomowoc,43.1117,-88.4993,9.100000000000023,61,100,5.14,US,1670015714
439,kiama,-34.6833,150.8667,19.439999999999998,85,7,0.89,AU,1670015715
440,dickson,36.077,-87.3878,14.75,63,75,4.12,US,1670015715
441,borogontsy,62.6683,131.1683,-33.43999999999997,98,100,1.47,RU,1670015716
442,kismayo,-0.3582,42.5454,26.04000000000002,77,90,4.98,SO,1670015717
443,manuk mangkaw,4.8,119.85,27.460000000000036,76,100,1.92,PH,1670015717
444,broken hill,-31.95,141.4333,23.140000000000043,37,0,5.05,AU,1670015718
445,parabel,58.6978,81.4825,-24.93999999999997,92,21,2.74,RU,1670015719
446,bolitoc,15.7395,119.8769,25.58000000000004,76,98,1.78,PH,1670015719
447,liverpool,53.4106,-2.9779,7.3799999999999955,95,20,2.74,GB,1670015720
448,lazaro cardenas,17.9583,-102.2,29.04000000000002,65,4,5.04,MX,1670015720
449,tezu,27.9167,96.1667,16.370000000000005,41,0,1.93,IN,1670015721
450,eureka,40.8021,-124.1637,10.670000000000016,62,100,3.13,US,1670015722
451,viransehir,37.2353,39.7631,11.850000000000023,74,10,2.98,TR,1670015723
452,lockport,41.5895,-88.0578,11.050000000000011,60,100,8.94,US,1670015723
453,green river,41.5286,-109.4662,-3.8999999999999773,58,75,3.13,US,1670015724
454,robore,-18.3333,-59.75,27.650000000000034,56,100,3.35,BO,1670015725
455,domoni,-12.2569,44.5319,25.74000000000001,82,21,1.76,KM,1670015725
456,adre,13.4667,22.2,24.24000000000001,21,0,7.86,TD,1670015726
457,port hardy,50.6996,-127.4199,2.920000000000016,67,67,10.57,CA,1670015721
458,abu kamal,34.4506,40.9171,14.660000000000025,70,37,3.62,SY,1670015727
459,douentza,14.9951,-2.9517,26.600000000000023,16,48,2.07,ML,1670015727
460,avera,33.194,-82.5271,19.75,64,37,3.08,US,1670015442
461,khonsa,27.0167,95.5667,13.150000000000034,73,0,1.57,IN,1670015728
462,miami,25.7743,-80.1937,27.010000000000048,66,40,7.2,US,1670015650
463,mecca,21.4267,39.8261,25.090000000000032,70,1,2.42,SA,1670015729
464,san jeronimo,-11.9472,-75.2829,19.860000000000014,24,90,4.76,PE,1670015730
465,fenyi,27.8112,114.6681,4.890000000000043,86,99,0.63,CN,1670015730
466,genhe,50.7833,121.5167,-35.48999999999998,100,74,0.48,CN,1670015539
467,palmer,42.1584,-72.3287,6.07000000000005,52,75,3.6,US,1670015731
468,nome,64.5011,-165.4064,1.0400000000000205,93,100,4.12,US,1670015732
469,turukhansk,65.8167,87.9833,-17.00999999999999,97,100,3.56,RU,1670015732
470,nha trang,12.25,109.1833,24.0,94,100,2.73,VN,1670015567
471,altamont,42.2068,-121.7372,-0.67999999999995,71,0,2.24,US,1670015733
472,cootamundra,-34.65,148.0333,18.30000000000001,64,19,2.41,AU,1670015486
473,ilorin,8.5,4.55,28.870000000000005,34,67,2.61,NG,1670015734
474,batouri,4.4333,14.3667,23.180000000000007,59,99,1.53,CM,1670015735
475,teya,60.3778,92.6267,-23.889999999999986,99,100,1.61,RU,1670015735
476,acapulco,16.8634,-99.8901,29.900000000000034,70,0,3.6,MX,1670015736
477,ciudad bolivar,8.1222,-63.5497,31.470000000000027,44,100,2.13,VE,1670015736
478,kintampo,8.0563,-1.7306,27.02000000000004,50,30,2.25,GH,1670015737
479,quepos,9.4236,-84.1652,26.860000000000014,77,23,2.08,CR,1670015738
480,ahipara,-35.1667,173.1667,16.83000000000004,55,56,5.17,NZ,1670015738
481,the pas,53.8251,-101.2541,-20.869999999999976,92,78,3.53,CA,1670015484
482,dickinson,29.4608,-95.0513,27.05000000000001,86,100,7.72,US,1670015615
483,maceio,-9.6658,-35.7353,25.689999999999998,83,20,3.6,BR,1670015468
484,payo,-3.7508,103.6372,22.090000000000032,96,100,0.54,ID,1670015740
485,yerbogachen,61.2767,108.0108,-16.129999999999995,96,100,3.7,RU,1670015741
486,karratha,-20.7377,116.8463,26.620000000000005,53,4,4.19,AU,1670015741
487,san cristobal,7.7669,-72.225,24.100000000000023,77,93,1.53,VE,1670015742
488,jaguaruna,-28.615,-49.0256,23.680000000000007,93,86,3.99,BR,1670015742
489,saint anthony,45.0205,-93.218,3.7800000000000296,70,0,4.12,US,1670015518
490,hambantota,6.1241,81.1185,24.640000000000043,86,78,2.82,LK,1670015743
491,christchurch,-43.5333,172.6333,12.189999999999998,74,100,3.09,NZ,1670015560
492,puerto maldonado,-12.6,-69.1833,23.220000000000027,88,75,1.54,PE,1670015744
493,mbeya,-8.9,33.45,15.270000000000039,77,95,1.41,TZ,1670015745
494,arys,42.4252,68.795,-4.1299999999999955,43,0,1.44,KZ,1670015745
495,areia branca,-4.9561,-37.1369,29.110000000000014,72,56,8.62,BR,1670015746
496,layou,13.2,-61.2667,25.660000000000025,74,40,3.6,VC,1670015746
497,vardo,70.3705,31.1107,-0.009999999999990905,93,100,4.12,NO,1670015747
498,xinyang,32.1228,114.0656,1.6000000000000227,67,6,1.46,CN,1670015748
499,north bend,43.4065,-124.2243,10.090000000000032,82,40,6.17,US,1670015722
500,coahuayana,18.7333,-103.6833,31.160000000000025,55,4,3.06,MX,1670015749
501,matamoros,25.5333,-103.25,28.060000000000002,35,0,3.6,MX,1670015749
502,mancio lima,-7.6142,-72.8958,31.04000000000002,66,40,1.54,BR,1670015750
503,wagar,16.1525,36.2032,24.379999999999995,65,0,7.11,SD,1670015751
504,isilkul,54.9109,71.2728,-20.889999999999986,88,6,2.85,RU,1670015751
505,iskateley,67.6803,53.1512,-4.089999999999975,97,100,3.36,RU,1670015752
506,saint-pierre,-21.3393,55.4781,22.82000000000005,73,0,2.57,RE,1670015752
507,kashi,39.4547,75.9797,-4.439999999999998,30,100,1.0,CN,1670015753
508,zadar,44.1197,15.2422,9.340000000000032,100,75,3.6,HR,1670015753
509,lavras,-21.2453,-44.9997,21.970000000000027,83,100,2.44,BR,1670015754
510,yar-sale,66.8333,70.8333,-10.629999999999995,93,98,4.7,RU,1670015755
511,progreso,21.2833,-89.6667,31.060000000000002,73,1,8.32,MX,1670015618
512,muriti,-1.9833,32.9167,22.730000000000018,66,16,2.51,TZ,1670015755
513,bay saint louis,30.3088,-89.33,24.04000000000002,84,75,4.12,US,1670015756
514,emerald,-23.5333,148.1667,20.189999999999998,72,0,4.19,AU,1670015757
515,labuhan,-6.8844,112.2051,24.79000000000002,86,100,3.96,ID,1670015757
516,bushenyi,-0.5853,30.2114,15.330000000000041,89,30,1.06,UG,1670015758
517,melilla,35.2937,-2.9383,13.210000000000036,100,75,1.03,ES,1670015758
518,aykhal,66.0,111.5,-18.129999999999967,99,100,3.58,RU,1670015759
519,san pedro,14.35,121.0167,26.57000000000005,84,20,1.54,PH,1670015760
520,bandarbeyla,9.4942,50.8122,25.54000000000002,72,99,7.45,SO,1670015760
521,ambalavao,-21.8333,46.9333,18.79000000000002,91,84,1.19,MG,1670015761
522,kirkland,47.6815,-122.2087,4.8700000000000045,83,100,3.09,US,1670015694
523,yelizovo,53.1873,158.3805,-14.919999999999959,85,20,3.0,RU,1670015762
524,ipixuna,-1.7625,-48.8043,25.460000000000036,91,100,1.3,BR,1670015763
525,lata,40.1629,-8.3327,5.600000000000023,82,0,2.34,PT,1670015764
526,grafton,42.207,-71.6856,5.740000000000009,53,57,0.45,US,1670015764
527,toamasina,-18.1667,49.3833,23.629999999999995,84,41,2.29,MG,1670015765
528,teguise,29.0605,-13.564,17.120000000000005,77,20,2.06,ES,1670015765
529,akot,21.0964,77.0586,19.120000000000005,47,39,2.12,IN,1670015766
530,portknockie,57.7025,-2.8599,8.879999999999995,87,100,6.26,GB,1670015766
531,westport,41.1415,-73.3579,6.560000000000002,64,100,3.09,US,1670015680
532,george town,5.4112,100.3354,26.24000000000001,89,20,0.0,MY,1670015482
533,ketchikan,55.3422,-131.6461,-0.7399999999999523,40,0,2.57,US,1670015768
534,medvedevo,56.6339,47.804,-18.42999999999998,97,25,1.5,RU,1670015768
535,wladyslawowo,54.7909,18.4009,0.8600000000000136,73,100,4.59,PL,1670015769
536,santa isabel do rio negro,-0.4139,-65.0192,26.700000000000045,85,94,1.42,BR,1670015769
537,prokhorovka,51.0374,36.7325,-4.239999999999952,80,100,6.19,RU,1670015770
538,lander,42.833,-108.7307,-2.159999999999968,36,20,4.12,US,1670015557
539,nelson bay,-32.7167,152.15,20.620000000000005,70,100,3.13,AU,1670015607
540,winton,37.3894,-120.6133,12.010000000000048,73,0,0.0,US,1670015493
541,kunya,12.2233,8.5325,18.090000000000032,63,61,0.0,NG,1670015772
542,virden,39.5009,-89.7679,12.04000000000002,65,100,10.99,US,1670015773
543,sundargarh,22.1167,84.0333,16.310000000000002,65,0,1.59,IN,1670015773
544,santa ines,-3.6667,-45.38,25.470000000000027,88,95,1.31,BR,1670015774
545,knysna,-34.0363,23.0471,16.07000000000005,71,11,7.27,ZA,1670015774
546,huarmey,-10.0681,-78.1522,22.600000000000023,73,94,5.5,PE,1670015775
547,puro,12.4841,123.3827,25.930000000000007,87,99,6.32,PH,1670015521
548,canon city,38.441,-105.2424,15.090000000000032,21,0,12.86,US,1670015776
549,nuuk,64.1835,-51.7216,2.7100000000000364,93,100,22.8,GL,1670015777
550,bintulu,3.1667,113.0333,23.230000000000018,100,40,1.03,MY,1670015777
551,byron bay,-28.65,153.6167,16.510000000000048,79,95,7.01,AU,1670015490
552,urengoy,65.9667,78.3667,-12.70999999999998,95,100,5.9,RU,1670015778
553,la sarre,48.8002,-79.1996,0.18999999999999773,79,100,6.23,CA,1670015779
554,xiashi,30.5363,120.6864,7.220000000000027,93,100,0.83,CN,1670015780
555,bathsheba,13.2167,-59.5167,26.700000000000045,84,75,7.72,BB,1670015780
556,tiarei,-17.5333,-149.3333,29.010000000000048,82,20,7.76,PF,1670015781
557,tarko-sale,64.9225,77.785,-16.19999999999999,96,87,7.09,RU,1670015781
558,kempele,64.9131,25.5034,-3.819999999999993,100,100,1.54,FI,1670015782
559,sao gabriel da cachoeira,-0.1303,-67.0892,28.879999999999995,69,95,0.58,BR,1670015782
560,santa fe,-31.6333,-60.7,30.57000000000005,34,34,3.13,AR,1670015558
561,nemuro,43.3236,145.575,-0.3299999999999841,46,17,4.61,JP,1670015783
562,dingle,10.9995,122.6711,23.920000000000016,93,95,3.32,PH,1670015784
563,mahibadhoo,3.7833,72.9667,26.55000000000001,77,100,2.66,MV,1670015785
564,balotra,25.8333,72.2333,17.910000000000025,32,0,1.74,IN,1670015786
565,asau,46.4333,26.4,-0.39999999999997726,97,98,0.2,RO,1670015787
566,grand gaube,-20.0064,57.6608,21.32000000000005,78,6,3.04,MU,1670015787
567,kenora,49.8167,-94.4337,-8.45999999999998,86,100,4.63,CA,1670015788
568,mocuba,-16.8392,36.9856,20.78000000000003,93,68,2.14,MZ,1670015789
569,chuzhou,32.3219,118.2978,2.6100000000000136,67,10,1.15,CN,1670015789
570,narrabri,-30.3167,149.7833,18.620000000000005,66,0,1.34,AU,1670015790
571,kota bahru,6.1333,102.2386,23.970000000000027,94,40,0.0,MY,1670015790
572,serenje,-13.2325,30.2352,18.150000000000034,74,57,0.9,ZM,1670015791
573,necochea,-38.5473,-58.7368,22.49000000000001,32,0,4.53,AR,1670015791
574,aklavik,68.2191,-135.0107,-11.0,85,100,2.06,CA,1670015792
575,vitim,59.4511,112.5578,-21.309999999999974,94,100,4.83,RU,1670015792
576,strezhevoy,60.7333,77.5889,-23.43999999999997,84,15,3.89,RU,1670015793
577,leh,34.1667,77.5833,-4.4599999999999795,64,68,1.65,IN,1670015794
578,upata,8.0086,-62.3989,24.02000000000004,84,98,1.94,VE,1670015794
579,nileshwar,12.25,75.1,24.650000000000034,86,51,2.37,IN,1670015795
580,prince rupert,54.3161,-130.3201,-1.169999999999959,47,72,7.72,CA,1670015723
581,honiara,-9.4333,159.95,26.0,89,100,2.29,SB,1670015796
582,eyl,7.9803,49.8164,24.970000000000027,74,8,6.83,SO,1670015796
583,boende,-0.2167,20.8667,23.660000000000025,80,90,1.15,CD,1670015797
584,kungurtug,50.5994,97.5228,-29.47999999999999,98,81,0.54,RU,1670015798
585,hun,29.1268,15.9477,16.32000000000005,42,98,5.27,LY,1670015798
586,tombouctou,20.0,-3.0,21.640000000000043,17,0,0.74,ML,1670015799
587,bairiki,1.3292,172.9752,29.0,70,40,4.63,KI,1670015799
588,voznesenskaya,44.5527,41.0318,3.0600000000000023,77,100,8.59,RU,1670015800
589,invermere,50.5167,-116.0354,-11.46999999999997,73,100,0.85,CA,1670015800
